SHIP|B_FOXVN_BD|20241011135849|HEADER||BCM957508-P2100G|EA|NICCC|20241010012207|20241010012207|5142052779|||||||||||720|720||5142052779||||||||||||||||D|||||||||||||
SHIP|B_FOXVN_BD|20241011135849|LOT||BCM957508-P2100G||NICCC|||5142052779||||||||||||||||1TZZ2400281|10|VN|BZ50104572|20241010012207||||028|||ECO-171053||||||||||20241010012207|||2441||BZ50104572|P
SHIP|B_FOXVN_BD|20241011135849|LOT||BCM957508-P2100G||NICCC|||5142052779||||||||||||||||1TZZ2400282|10|VN|BZ50105335|20241010012207||||028|||ECO-171053||||||||||20241010012207|||2441||BZ50105335|P
SHIP|B_FOXVN_BD|20241011135849|LOT||BCM957508-P2100G||NICCC|||5142052779||||||||||||||||1TZZ2400282|10|VN|BZ50105342|20241010012207||||028|||ECO-171053||||||||||20241010012207|||2441||BZ50105342|P
SHIP|B_FOXVN_BD|20241011135849|LOT||BCM957508-P2100G||NICCC|||5142052779||||||||||||||||1TZZ2400282|10|VN|BZ50105383|20241010012207||||028|||ECO-171053||||||||||20241010012207|||2441||BZ50105383|P
SHIP|B_FOXVN_BD|20241011135849|LOT||BCM957508-P2100G||NICCC|||5142052779||||||||||||||||1TZZ2400282|10|VN|BZ50105435|20241010012207||||028|||ECO-171053||||||||||20241010012207|||2441||BZ50105435|P
SHIP|B_FOXVN_BD|20241011135849|LOT||BCM957508-P2100G||NICCC|||5142052779||||||||||||||||1TZZ2400282|10|VN|BZ50105442|20241010012207||||028|||ECO-171053||||||||||20241010012207|||2441||BZ50105442|P
SHIP|B_FOXVN_BD|20241011135849|LOT||BCM957508-P2100G||NICCC|||5142052779||||||||||||||||1TZZ2400282|10|VN|BZ50105465|20241010012207||||028|||ECO-171053||||||||||20241010012207|||2441||BZ50105465|P
SHIP|B_FOXVN_BD|20241011135849|LOT||BCM957508-P2100G||NICCC|||5142052779||||||||||||||||1TZZ2400282|10|VN|BZ50105489|20241010012207||||028|||ECO-171053||||||||||20241010012207|||2441||BZ50105489|P
SHIP|B_FOXVN_BD|20241011135849|LOT||BCM957508-P2100G||NICCC|||5142052779||||||||||||||||1TZZ2400282|10|VN|BZ50105504|20241010012207||||028|||ECO-171053||||||||||20241010012207|||2441||BZ50105504|P
SHIP|B_FOXVN_BD|20241011135849|LOT||BCM957508-P2100G||NICCC|||5142052779||||||||||||||||1TZZ2400282|10|VN|BZ50105545|20241010012207||||028|||ECO-171053||||||||||20241010012207|||2441||BZ50105545|P
