MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F020968|FT|20241202112606|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F0188F0|ICT|20241202112607|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM95719N1905LC|23S8C8474EA9858|ICT|20241202112648|2639024107|PASS|REG||NA|||||||||20|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957508-N2100L|23S8C84748B2C14|ICT|20241202112733|2639024136|PASS|REG||NA|||||||||03|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM95719N1905LC|23S8C8474EAB9A0|FT|20241202112733|2639024107|PASS|REG||NA|||||||||20|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F0188F8|ICT|20241202112735|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM95719N1905LC|23S8C8474EA9FF0|ICT|20241202112803|2639024107|PASS|REG||NA|||||||||20|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957508-N2100L|23S8C84748B371E|ICT|20241202112907|2639024136|PASS|REG||NA|||||||||03|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM95719N1905LC|23S8C8474EA9FEA|ICT|20241202112914|2639024107|PASS|REG||NA|||||||||20|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F031388|ICT|20241202112917|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F025228|FT|20241202112937|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F018880|ICT|20241202112947|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|F00CX1500432124|Z1C00CW8|ICT|20241202112954|2638025707|PASS|REG||NA|||||||||01|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM95719N1905LC|23S8C8474EA9864|ICT|20241202113034|2639024107|PASS|REG||NA|||||||||20|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957508-N2100L|23S8C84748B3730|ICT|20241202113043|2639024136|PASS|REG||NA|||||||||03|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F0313A0|ICT|20241202113046|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F025120|FT|20241202113104|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F01A628|FT|20241202113107|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|F00CX1500432124|Z1C00CUU|ICT|20241202113110|2638025707|PASS|REG||NA|||||||||01|1A||||||||||
